CustomerID,CustomerName,Gender,Age,City,State,Country,CustomerSegment,JoinDate
CUST04569,Riya Gupta,FEMALE,50,Mumbai,Delhi,India,Corporate,2020-12-12
CUST04570,Rohan Patel,,42,Hyderabad,Tamil Nadu,India,Corporate,2022-07-17
CUST04571,Riya Mehta, male ,38,Ahmedabad,Telangana,India,Retail,2023-07-15
CUST04572,Dhruvi Gupta,,26,Mumbai,Delhi,India,Wholesale,2021-01-12
CUST04573,Sneha Gupta,Male,53,Bangalore,Maharashtra,India,Wholesale,2025-02-17
CUST04574,Kavya Mehta,,50,Pune,Karnataka,India,Corporate,2021-07-03
CUST04575,Diya Verma,FEMALE,48,Ahmedabad,Gujarat,India,Corporate,2025-09-02
CUST04576,Vivaan Joshi,FEMALE,68,Chennai,Telangana,India,Retail,2024-11-21
CUST04577,Priya Shah,Male,31,Surat,Maharashtra,India,Wholesale,2025-09-11
CUST04578,Yash Agarwal,Female,39,Mumbai,Telangana,India,Wholesale,2026-01-01
CUST04579,Aditya Shah, male ,19,Hyderabad,Delhi,India,Retail,2024-08-09
CUST04580,Ananya Desai,,25,Mumbai,Gujarat,India,Wholesale,2020-05-15
CUST04581,Vivaan Kapoor,,39,Pune,Delhi,India,Corporate,2024-12-20
CUST04582,Kavya Mehta,Female,37,Ahmedabad,Karnataka,India,Corporate,2020-06-23
CUST04583,Aditya Patel,Male,31,Delhi,Karnataka,India,Corporate,2025-03-28
CUST04584,Yash Kapoor,,64,Surat,Telangana,India,Wholesale,2022-05-17
CUST04585,Rohan Shah,Male,41,Delhi,Telangana,India,Wholesale,2023-11-27
CUST04586,Aarav Joshi,,39,Pune,Gujarat,India,Wholesale,2025-07-08
CUST04587,Diya Patel,,47,Bangalore,Delhi,India,Corporate,2022-10-13
CUST04588,Kavya Patel,Female,63,Chennai,Gujarat,India,Retail,2022-04-03
CUST04589,Diya Gupta,,23,Mumbai,Maharashtra,India,Wholesale,2021-03-24
CUST04590,Nidhi Verma,FEMALE,30,Ahmedabad,Gujarat,India,Wholesale,2020-04-01
CUST04591,Neha Mehta,Female,42,Mumbai,Karnataka,India,Retail,2021-03-23
CUST04592,Rohan Desai,,23,Mumbai,Tamil Nadu,India,Retail,2021-07-09
CUST04593,Priya Desai,FEMALE,18,Surat,Karnataka,India,Retail,2025-02-08
CUST04594,Meera Gupta, male ,34,Surat,Gujarat,India,Retail,2023-09-07
CUST04595,Isha Patel,Female,65,Chennai,Maharashtra,India,Corporate,2025-05-09
CUST04596,Kavya Gupta,,27,Hyderabad,Delhi,India,Corporate,2025-07-11
CUST04597,Rohan Shah,FEMALE,57,Ahmedabad,Karnataka,India,Corporate,2023-06-11
CUST04598,Priya Patel,Female,44,Pune,Delhi,India,Retail,2022-01-05
CUST04599,Yash Kapoor,Female,64,Hyderabad,Tamil Nadu,India,Wholesale,2025-04-04
CUST04600,Vivaan Kapoor,FEMALE,36,Mumbai,Delhi,India,Retail,2022-11-24
CUST04601,Priya Mehta,Male,33,Ahmedabad,Delhi,India,Corporate,2023-04-29
CUST04602,Sneha Verma, male ,28,Delhi,Tamil Nadu,India,Retail,2022-01-20
CUST04603,Yash Joshi,Male,69,Hyderabad,Karnataka,India,Corporate,2021-08-22
CUST04604,Aditya Agarwal,FEMALE,26,Chennai,Telangana,India,Corporate,2021-05-06
CUST04605,Aarav Gupta,,71,Hyderabad,Telangana,India,Corporate,2021-06-27
CUST04606,Neha Verma,Female,47,Ahmedabad,Maharashtra,India,Wholesale,2020-06-05
CUST04607,Priya Desai,Female,30,Bangalore,Delhi,India,Wholesale,2024-02-14
CUST04608,Vivaan Patel,,40,Surat,Gujarat,India,Retail,2025-04-23
CUST04609,Rohan Gupta,FEMALE,20,Pune,Gujarat,India,Retail,2024-05-19
CUST04610,Yash Desai,,72,Bangalore,Telangana,India,Retail,2022-05-04
CUST04611,Ananya Agarwal,FEMALE,56,Hyderabad,Delhi,India,Wholesale,2023-10-19
CUST04612,Rahul Agarwal,FEMALE,60,Surat,Gujarat,India,Retail,2020-05-12
CUST04613,Aditya Singh,FEMALE,67,Delhi,Delhi,India,Corporate,2025-10-17
CUST04614,Neha Agarwal,Female,22,Surat,Telangana,India,Retail,2021-02-27
CUST04615,Diya Agarwal, male ,31,Delhi,Telangana,India,Retail,2024-08-23
CUST04616,Neha Gupta,FEMALE,68,Surat,Gujarat,India,Wholesale,2020-11-02
CUST04617,Dhruvi Gupta,Male,72,Surat,Maharashtra,India,Retail,2024-12-21
CUST04618,Aarav Shah,FEMALE,25,Delhi,Karnataka,India,Corporate,2024-08-14
CUST04619,Rohan Agarwal,Female,50,Delhi,Telangana,India,Wholesale,2021-03-23
CUST04620,Vivaan Verma,FEMALE,50,Hyderabad,Delhi,India,Corporate,2024-08-27
CUST04621,Meera Patel, male ,49,Chennai,Maharashtra,India,Wholesale,2020-09-22
CUST04622,Riya Agarwal,Female,53,Delhi,Karnataka,India,Retail,2020-01-04
CUST04623,Kavya Joshi,,38,Bangalore,Tamil Nadu,India,Corporate,2020-04-14
CUST04624,Rohan Shah,,57,Chennai,Maharashtra,India,Retail,2022-06-24
CUST04625,Aditya Agarwal,Female,69,Hyderabad,Delhi,India,Retail,2021-08-13
CUST04626,Aditya Patel,,28,Hyderabad,Telangana,India,Retail,2024-10-30
CUST04627,Meera Singh,Male,59,Ahmedabad,Delhi,India,Retail,2022-06-17
CUST04628,Sneha Singh,,41,Mumbai,Maharashtra,India,Retail,2020-08-07
CUST04629,Arjun Kapoor,Male,49,Ahmedabad,Telangana,India,Corporate,2021-01-28
CUST04630,Aarav Joshi,,48,Bangalore,Delhi,India,Corporate,2020-07-25
CUST04631,Sneha Patel,Male,23,Mumbai,Karnataka,India,Corporate,2023-06-06
CUST04632,Priya Agarwal, male ,43,Mumbai,Telangana,India,Corporate,2021-01-15
CUST04633,Aditya Desai,,47,Chennai,Telangana,India,Wholesale,2025-06-08
CUST04634,Kavya Singh,,56,Pune,Tamil Nadu,India,Retail,2023-08-03
CUST04635,Neha Gupta,,60,Pune,Karnataka,India,Corporate,2020-11-28
CUST04636,Priya Mehta,Male,71,Surat,Gujarat,India,Retail,2024-10-21
CUST04637,Arjun Mehta,,25,Bangalore,Delhi,India,Wholesale,2025-07-17
CUST04638,Nidhi Mehta,,57,Ahmedabad,Gujarat,India,Corporate,2020-03-30
CUST04639,Nidhi Singh,,56,Delhi,Gujarat,India,Retail,2025-03-07
CUST04640,Neha Mehta,,63,Ahmedabad,Maharashtra,India,Wholesale,2022-07-02
CUST04641,Riya Joshi,,38,Chennai,Delhi,India,Retail,2025-10-15
CUST04642,Nidhi Patel,,35,Pune,Maharashtra,India,Corporate,2022-11-12
CUST04643,Vivaan Shah,Male,23,Surat,Telangana,India,Retail,2021-09-26
CUST04644,Meera Joshi, male ,59,Surat,Karnataka,India,Wholesale,2023-02-13
CUST04645,Rohan Desai,Female,60,Pune,Delhi,India,Corporate,2023-02-10
CUST04646,Nidhi Agarwal,,54,Mumbai,Maharashtra,India,Corporate,2020-07-22
CUST04647,Yash Verma,Male,51,Bangalore,Gujarat,India,Corporate,2024-03-25
CUST04648,Neha Desai,FEMALE,24,Chennai,Maharashtra,India,Retail,2025-12-09
CUST04649,Nidhi Kapoor, male ,38,Surat,Gujarat,India,Corporate,2022-05-20
CUST04650,Meera Mehta,,23,Chennai,Gujarat,India,Wholesale,2025-01-20
CUST04651,Vivaan Desai,,57,Pune,Telangana,India,Corporate,2025-01-10
CUST04652,Neha Shah,,23,Delhi,Delhi,India,Retail,2024-09-20
CUST04653,Yash Desai,,66,Hyderabad,Maharashtra,India,Retail,2024-07-20
CUST04654,Ananya Patel,FEMALE,58,Surat,Delhi,India,Retail,2023-04-29
CUST04655,Priya Kapoor,FEMALE,39,Ahmedabad,Telangana,India,Retail,2024-03-26
CUST04656,Riya Kapoor,,55,Pune,Karnataka,India,Corporate,2021-06-11
CUST04657,Meera Singh,,24,Mumbai,Karnataka,India,Corporate,2022-06-11
CUST04658,Sneha Verma,,44,Bangalore,Delhi,India,Retail,2025-04-15
CUST04659,Kavya Patel, male ,68,Mumbai,Delhi,India,Wholesale,2020-09-17
CUST04660,Aditya Gupta,Female,74,Pune,Delhi,India,Wholesale,2023-02-26
CUST04661,Aditya Shah,FEMALE,44,Mumbai,Telangana,India,Corporate,2020-03-18
CUST04662,Diya Joshi,,43,Mumbai,Telangana,India,Wholesale,2021-03-01
CUST04663,Yash Desai,Male,23,Ahmedabad,Maharashtra,India,Corporate,2023-04-06
CUST04664,Priya Patel,,49,Chennai,Delhi,India,Retail,2025-03-04
CUST04665,Riya Kapoor,,23,Bangalore,Gujarat,India,Corporate,2024-11-25
CUST04666,Aarav Agarwal, male ,40,Delhi,Gujarat,India,Wholesale,2021-09-26
CUST04667,Aarav Patel,Female,20,Pune,Tamil Nadu,India,Corporate,2021-07-13
CUST04668,Vivaan Joshi,,42,Surat,Karnataka,India,Corporate,2024-09-12
CUST04669,Vivaan Kapoor,FEMALE,62,Hyderabad,Telangana,India,Retail,2023-09-23
CUST04670,Dhruvi Agarwal,Male,52,Hyderabad,Delhi,India,Wholesale,2021-09-27
CUST04671,Nidhi Singh, male ,59,Mumbai,Tamil Nadu,India,Corporate,2021-07-22
CUST04672,Priya Verma, male ,33,Mumbai,Delhi,India,Wholesale,2021-06-30
CUST04673,Neha Verma,,49,Ahmedabad,Tamil Nadu,India,Corporate,2022-01-03
CUST04674,Priya Singh,,49,Ahmedabad,Delhi,India,Wholesale,2024-06-05
CUST04675,Rahul Shah, male ,64,Mumbai,Delhi,India,Retail,2022-06-09
CUST04676,Yash Agarwal, male ,32,Chennai,Tamil Nadu,India,Corporate,2020-03-22
CUST04677,Dhruvi Mehta, male ,44,Mumbai,Maharashtra,India,Retail,2021-05-04
CUST04678,Yash Verma,,74,Chennai,Telangana,India,Wholesale,2024-09-16
CUST04679,Meera Kapoor,,45,Chennai,Maharashtra,India,Retail,2023-03-06
CUST04680,Aditya Verma,,60,Surat,Delhi,India,Retail,2021-10-17
CUST04681,Vivaan Shah,,49,Delhi,Tamil Nadu,India,Corporate,2020-06-04
CUST04682,Dhruvi Shah, male ,34,Ahmedabad,Tamil Nadu,India,Retail,2020-12-16
CUST04683,Dhruvi Agarwal,Female,56,Pune,Karnataka,India,Wholesale,2024-11-11
CUST04684,Dhruvi Shah,Female,64,Ahmedabad,Maharashtra,India,Wholesale,2020-09-15
CUST04685,Priya Gupta,Male,62,Chennai,Tamil Nadu,India,Wholesale,2023-03-17
CUST04686,Kavya Mehta, male ,43,Hyderabad,Gujarat,India,Wholesale,2025-11-24
CUST04687,Vivaan Kapoor,FEMALE,44,Chennai,Delhi,India,Retail,2025-03-29
CUST04688,Sneha Agarwal, male ,22,Hyderabad,Tamil Nadu,India,Corporate,2025-10-10
CUST04689,Arjun Verma,Male,46,Hyderabad,Karnataka,India,Wholesale,2023-04-20
CUST04690,Aditya Desai,,27,Ahmedabad,Delhi,India,Wholesale,2024-08-25
CUST04691,Rahul Patel,Male,38,Bangalore,Gujarat,India,Retail,2021-12-19
CUST04692,Riya Agarwal,Male,56,Chennai,Delhi,India,Corporate,2025-10-01
CUST04693,Diya Agarwal,Male,45,Pune,Karnataka,India,Corporate,2025-10-14
CUST04694,Riya Gupta,,55,Hyderabad,Gujarat,India,Wholesale,2021-12-04
CUST04695,Arjun Kapoor,FEMALE,21,Hyderabad,Tamil Nadu,India,Wholesale,2020-10-17
CUST04696,Kavya Kapoor,,37,Delhi,Gujarat,India,Wholesale,2021-01-06
CUST04697,Vivaan Shah,Female,20,Hyderabad,Tamil Nadu,India,Retail,2023-08-19
CUST04698,Rohan Patel,Male,35,Hyderabad,Telangana,India,Wholesale,2022-01-10
CUST04699,Rohan Verma,FEMALE,42,Bangalore,Telangana,India,Corporate,2023-05-01
CUST04700,Riya Joshi,Female,28,Pune,Telangana,India,Retail,2025-11-15
CUST04701,Arjun Mehta,Male,73,Pune,Telangana,India,Wholesale,2025-06-13
CUST04702,Vivaan Kapoor,,68,Surat,Tamil Nadu,India,Corporate,2024-05-29
CUST04703,Diya Desai, male ,43,Surat,Tamil Nadu,India,Wholesale,2021-04-29
CUST04704,Neha Mehta,,43,Ahmedabad,Karnataka,India,Retail,2025-05-03
CUST04705,Riya Shah,Male,33,Chennai,Tamil Nadu,India,Wholesale,2025-01-24
CUST04706,Arjun Mehta,,21,Delhi,Gujarat,India,Retail,2022-03-07
CUST04707,Isha Singh, male ,31,Bangalore,Delhi,India,Corporate,2023-12-25
CUST04708,Kavya Verma,Male,25,Hyderabad,Delhi,India,Corporate,2023-06-22
CUST04709,Vivaan Singh,Female,50,Pune,Karnataka,India,Wholesale,2020-01-05
CUST04710,Sneha Kapoor,,21,Mumbai,Gujarat,India,Retail,2024-03-25
CUST04711,Arjun Singh,FEMALE,34,Hyderabad,Telangana,India,Wholesale,2025-10-26
CUST04712,Neha Patel, male ,30,Mumbai,Maharashtra,India,Corporate,2020-11-25
CUST04713,Meera Mehta,,38,Bangalore,Maharashtra,India,Retail,2022-09-18
CUST04714,Nidhi Singh,FEMALE,72,Surat,Karnataka,India,Corporate,2025-01-06
CUST04715,Yash Kapoor, male ,66,Hyderabad,Delhi,India,Wholesale,2023-07-20
CUST04716,Rahul Verma,FEMALE,18,Ahmedabad,Gujarat,India,Corporate,2020-08-09
CUST04717,Riya Verma, male ,45,Pune,Tamil Nadu,India,Corporate,2021-06-02
CUST04718,Aarav Gupta,,74,Ahmedabad,Maharashtra,India,Corporate,2021-05-16
CUST04719,Ananya Verma,FEMALE,46,Ahmedabad,Tamil Nadu,India,Retail,2024-06-09
CUST04720,Yash Agarwal,Male,40,Bangalore,Karnataka,India,Corporate,2025-04-20
CUST04721,Ananya Kapoor,FEMALE,47,Surat,Karnataka,India,Corporate,2024-01-20
CUST04722,Yash Patel,Female,26,Pune,Telangana,India,Wholesale,2022-11-21
CUST04723,Rohan Joshi,Male,24,Pune,Tamil Nadu,India,Wholesale,2023-11-12
CUST04724,Sneha Agarwal, male ,41,Chennai,Karnataka,India,Retail,2020-01-29
CUST04725,Neha Joshi,,35,Bangalore,Tamil Nadu,India,Retail,2022-06-07
CUST04726,Priya Gupta,,68,Surat,Telangana,India,Corporate,2024-02-21
CUST04727,Rohan Singh,,45,Ahmedabad,Telangana,India,Corporate,2023-11-07
CUST04728,Arjun Verma,FEMALE,45,Surat,Karnataka,India,Wholesale,2020-11-19
CUST04729,Neha Gupta,,71,Bangalore,Gujarat,India,Wholesale,2021-07-02
CUST04730,Meera Agarwal,,67,Hyderabad,Telangana,India,Retail,2020-07-23
CUST04731,Aditya Shah,Male,44,Ahmedabad,Karnataka,India,Corporate,2025-09-22
CUST04732,Yash Joshi,FEMALE,21,Delhi,Gujarat,India,Retail,2020-10-24
CUST04733,Sneha Shah,Male,47,Delhi,Tamil Nadu,India,Wholesale,2022-07-17
CUST04734,Dhruvi Mehta,Female,40,Delhi,Maharashtra,India,Retail,2020-06-24
CUST04735,Isha Mehta,FEMALE,62,Bangalore,Delhi,India,Wholesale,2022-03-16
CUST04736,Neha Singh,,45,Hyderabad,Delhi,India,Wholesale,2020-02-21
CUST04737,Dhruvi Patel,,73,Ahmedabad,Tamil Nadu,India,Wholesale,2020-11-30
CUST04738,Meera Agarwal,,65,Pune,Maharashtra,India,Corporate,2020-08-05
CUST04739,Aarav Shah, male ,65,Pune,Maharashtra,India,Retail,2023-08-09
CUST04740,Arjun Singh,Male,53,Mumbai,Delhi,India,Retail,2020-03-30
CUST04741,Rohan Shah,Female,64,Ahmedabad,Karnataka,India,Wholesale,2025-12-16
CUST04742,Sneha Verma,Male,64,Pune,Tamil Nadu,India,Wholesale,2025-08-30
CUST04743,Isha Verma,,21,Ahmedabad,Delhi,India,Corporate,2021-03-09
CUST04744,Riya Verma,,47,Chennai,Telangana,India,Retail,2020-01-23
CUST04745,Meera Gupta,FEMALE,28,Surat,Delhi,India,Wholesale,2025-09-29
CUST04746,Isha Kapoor,,54,Bangalore,Gujarat,India,Corporate,2023-09-21
CUST04747,Diya Singh,Male,51,Mumbai,Gujarat,India,Retail,2020-01-07
CUST04748,Yash Desai,Male,43,Hyderabad,Karnataka,India,Retail,2023-11-23
CUST04749,Sneha Desai,FEMALE,69,Mumbai,Karnataka,India,Wholesale,2021-01-28
CUST04750,Kavya Shah,Female,18,Bangalore,Karnataka,India,Corporate,2020-10-16
CUST04751,Kavya Joshi,,47,Surat,Tamil Nadu,India,Wholesale,2021-11-23
CUST04752,Meera Shah,Female,31,Ahmedabad,Tamil Nadu,India,Corporate,2023-01-17
CUST04753,Nidhi Kapoor,,60,Bangalore,Telangana,India,Retail,2022-12-31
CUST04754,Ananya Verma,,65,Chennai,Maharashtra,India,Wholesale,2021-03-15
CUST04755,Yash Verma, male ,63,Surat,Delhi,India,Corporate,2025-03-26
CUST04756,Aarav Joshi,Female,25,Mumbai,Gujarat,India,Retail,2024-08-02
CUST04757,Vivaan Kapoor, male ,33,Mumbai,Telangana,India,Corporate,2025-07-09
CUST04758,Yash Patel,,27,Pune,Maharashtra,India,Corporate,2024-02-26
CUST04759,Dhruvi Shah,Female,44,Ahmedabad,Gujarat,India,Retail,2024-08-30
CUST04760,Vivaan Kapoor, male ,56,Bangalore,Delhi,India,Retail,2023-09-30
CUST04761,Nidhi Mehta,Male,50,Hyderabad,Gujarat,India,Corporate,2024-08-17
CUST04762,Yash Singh,,53,Delhi,Karnataka,India,Corporate,2024-09-09
CUST04763,Diya Kapoor,,45,Ahmedabad,Delhi,India,Retail,2021-01-14
CUST04764,Nidhi Verma, male ,57,Delhi,Telangana,India,Corporate,2025-03-28
CUST04765,Ananya Patel,,43,Ahmedabad,Maharashtra,India,Retail,2022-08-23
CUST04766,Rohan Verma,Female,44,Hyderabad,Gujarat,India,Wholesale,2024-01-15
CUST04767,Isha Patel,,33,Chennai,Telangana,India,Retail,2024-12-04
CUST04768,Arjun Mehta,Female,18,Surat,Maharashtra,India,Wholesale,2023-05-14
CUST04769,Meera Shah,FEMALE,34,Mumbai,Tamil Nadu,India,Wholesale,2023-03-19
CUST04770,Dhruvi Kapoor,FEMALE,64,Chennai,Gujarat,India,Corporate,2020-12-28
CUST04771,Rahul Singh,Male,19,Chennai,Maharashtra,India,Wholesale,2023-12-02
CUST04772,Nidhi Joshi, male ,45,Mumbai,Karnataka,India,Corporate,2024-07-10
CUST04773,Rohan Desai,,65,Delhi,Karnataka,India,Corporate,2024-11-08
CUST04774,Priya Patel,FEMALE,28,Hyderabad,Gujarat,India,Wholesale,2024-05-12
CUST04775,Nidhi Desai,Female,45,Hyderabad,Gujarat,India,Corporate,2022-08-11
CUST04776,Vivaan Joshi,Male,33,Hyderabad,Gujarat,India,Retail,2025-12-31
CUST04777,Priya Mehta, male ,32,Delhi,Gujarat,India,Corporate,2020-02-07
CUST04778,Dhruvi Verma,,60,Hyderabad,Karnataka,India,Retail,2023-06-09
CUST04779,Kavya Agarwal,,63,Chennai,Tamil Nadu,India,Retail,2024-07-05
CUST04780,Riya Gupta, male ,64,Mumbai,Maharashtra,India,Corporate,2020-07-21
CUST04781,Vivaan Patel, male ,52,Bangalore,Delhi,India,Wholesale,2024-10-20
CUST04782,Priya Verma,,32,Hyderabad,Maharashtra,India,Corporate,2020-01-24
CUST04783,Arjun Singh,,64,Delhi,Maharashtra,India,Retail,2025-01-10
CUST04784,Ananya Verma,FEMALE,63,Pune,Maharashtra,India,Retail,2025-10-11
CUST04785,Diya Gupta,FEMALE,49,Bangalore,Karnataka,India,Wholesale,2022-05-12
CUST04786,Ananya Joshi,,38,Chennai,Tamil Nadu,India,Retail,2021-03-26
CUST04787,Ananya Singh,,32,Delhi,Telangana,India,Corporate,2024-05-13
CUST04788,Priya Desai,Female,32,Chennai,Karnataka,India,Corporate,2025-05-14
CUST04789,Arjun Mehta,Female,65,Pune,Maharashtra,India,Wholesale,2021-02-26
CUST04790,Vivaan Desai, male ,52,Hyderabad,Maharashtra,India,Wholesale,2025-09-05
CUST04791,Ananya Kapoor,,63,Bangalore,Tamil Nadu,India,Wholesale,2021-12-19
CUST04792,Vivaan Singh, male ,69,Delhi,Tamil Nadu,India,Corporate,2022-01-24
CUST04793,Meera Gupta,,45,Mumbai,Tamil Nadu,India,Corporate,2021-05-03
CUST04794,Riya Verma,Male,39,Bangalore,Maharashtra,India,Wholesale,2020-11-18
CUST04795,Arjun Kapoor,FEMALE,56,Ahmedabad,Delhi,India,Wholesale,2022-10-31
CUST04796,Kavya Desai,Male,33,Ahmedabad,Telangana,India,Corporate,2024-07-21
CUST04797,Dhruvi Gupta,Female,51,Hyderabad,Gujarat,India,Retail,2024-06-30
CUST04798,Vivaan Desai,,24,Delhi,Delhi,India,Wholesale,2020-12-05
CUST04799,Yash Desai,Female,42,Delhi,Delhi,India,Retail,2025-06-07
CUST04800,Kavya Gupta,,40,Pune,Telangana,India,Corporate,2020-11-24
CUST04801,Neha Kapoor,Female,44,Delhi,Karnataka,India,Retail,2021-08-04
CUST04802,Diya Gupta,FEMALE,48,Pune,Tamil Nadu,India,Wholesale,2024-01-08
CUST04803,Priya Shah,Female,68,Pune,Delhi,India,Retail,2022-04-20
CUST04804,Rahul Verma,,60,Bangalore,Gujarat,India,Corporate,2022-07-03
CUST04805,Isha Desai,FEMALE,38,Pune,Gujarat,India,Corporate,2021-04-04
CUST04806,Nidhi Gupta,,20,Mumbai,Maharashtra,India,Retail,2021-11-04
CUST04807,Arjun Agarwal,Male,24,Chennai,Karnataka,India,Wholesale,2020-01-04
CUST04808,Rahul Kapoor, male ,22,Pune,Tamil Nadu,India,Wholesale,2022-08-14
CUST04809,Meera Patel, male ,34,Chennai,Maharashtra,India,Corporate,2020-07-06
CUST04810,Meera Joshi,,72,Chennai,Karnataka,India,Wholesale,2024-06-15
CUST04811,Kavya Desai,Female,61,Chennai,Delhi,India,Corporate,2022-02-27
CUST04812,Neha Kapoor,FEMALE,68,Surat,Karnataka,India,Retail,2025-06-25
CUST04813,Isha Singh,,18,Pune,Delhi,India,Retail,2023-10-26
CUST04814,Riya Joshi,FEMALE,57,Chennai,Delhi,India,Retail,2021-05-28
CUST04815,Isha Patel, male ,73,Delhi,Delhi,India,Retail,2022-08-12
CUST04816,Ananya Patel, male ,31,Chennai,Telangana,India,Wholesale,2022-04-21
CUST04817,Rahul Gupta, male ,63,Surat,Delhi,India,Retail,2023-11-08
CUST04818,Rohan Gupta,Female,70,Hyderabad,Gujarat,India,Retail,2023-12-19
CUST04819,Yash Joshi,,59,Pune,Telangana,India,Retail,2024-01-02
CUST04820,Rohan Patel,Female,43,Pune,Maharashtra,India,Wholesale,2025-11-17
CUST04821,Dhruvi Agarwal, male ,47,Chennai,Gujarat,India,Wholesale,2022-05-18
CUST04822,Aarav Gupta, male ,46,Chennai,Gujarat,India,Retail,2023-07-21
CUST04823,Nidhi Joshi,Male,43,Chennai,Delhi,India,Retail,2021-05-03
CUST04824,Meera Mehta,,55,Pune,Maharashtra,India,Retail,2023-12-04
CUST04825,Nidhi Shah,,73,Pune,Tamil Nadu,India,Retail,2024-06-06
CUST04826,Dhruvi Verma, male ,62,Chennai,Telangana,India,Wholesale,2023-12-25
CUST04827,Sneha Kapoor,,64,Pune,Telangana,India,Corporate,2025-08-20
CUST04828,Priya Mehta, male ,32,Hyderabad,Tamil Nadu,India,Corporate,2020-10-18
CUST04829,Ananya Desai,Male,44,Bangalore,Delhi,India,Corporate,2024-06-06
CUST04830,Rahul Desai,,35,Pune,Tamil Nadu,India,Wholesale,2021-06-09
CUST04831,Sneha Gupta,FEMALE,45,Delhi,Karnataka,India,Retail,2023-05-17
CUST04832,Yash Gupta,,58,Hyderabad,Maharashtra,India,Wholesale,2022-10-17
CUST04833,Diya Shah,,70,Pune,Tamil Nadu,India,Retail,2023-11-27
CUST04834,Aarav Mehta,Male,50,Hyderabad,Karnataka,India,Wholesale,2022-09-15
CUST04835,Rohan Verma,Female,21,Delhi,Tamil Nadu,India,Wholesale,2021-02-26
CUST04836,Aditya Verma,FEMALE,31,Hyderabad,Telangana,India,Corporate,2025-01-17
CUST04837,Nidhi Mehta, male ,63,Mumbai,Tamil Nadu,India,Corporate,2023-04-12
CUST04838,Arjun Kapoor,,31,Surat,Telangana,India,Corporate,2024-02-21
CUST04839,Rohan Desai,,23,Mumbai,Karnataka,India,Wholesale,2025-10-29
CUST04840,Neha Singh, male ,43,Ahmedabad,Telangana,India,Wholesale,2025-10-09
CUST04841,Dhruvi Joshi,Male,34,Hyderabad,Gujarat,India,Corporate,2020-12-21
CUST04842,Priya Agarwal,Male,20,Ahmedabad,Tamil Nadu,India,Wholesale,2023-08-23
CUST04843,Ananya Verma,FEMALE,31,Chennai,Maharashtra,India,Wholesale,2021-10-14
CUST04844,Diya Mehta, male ,28,Hyderabad,Gujarat,India,Corporate,2020-09-08
CUST04845,Ananya Gupta,Male,28,Chennai,Karnataka,India,Retail,2020-10-16
CUST04846,Riya Gupta,,55,Bangalore,Karnataka,India,Retail,2023-03-26
CUST04847,Meera Shah, male ,50,Delhi,Delhi,India,Retail,2023-01-06
CUST04848,Arjun Singh,Female,44,Surat,Delhi,India,Wholesale,2022-03-26
CUST04849,Meera Gupta,FEMALE,33,Chennai,Telangana,India,Wholesale,2025-07-30
CUST04850,Aarav Desai,Female,72,Surat,Delhi,India,Corporate,2023-09-20
CUST04851,Aditya Verma, male ,70,Hyderabad,Karnataka,India,Wholesale,2024-05-01
CUST04852,Dhruvi Agarwal,Male,70,Ahmedabad,Tamil Nadu,India,Wholesale,2024-01-15
CUST04853,Diya Verma,Female,25,Surat,Maharashtra,India,Corporate,2020-01-18
CUST04854,Vivaan Kapoor,FEMALE,32,Pune,Maharashtra,India,Retail,2020-01-20
CUST04855,Ananya Desai,FEMALE,41,Ahmedabad,Telangana,India,Corporate,2024-04-26
CUST04856,Rahul Desai,Female,61,Delhi,Telangana,India,Wholesale,2025-02-27
CUST04857,Sneha Verma, male ,52,Delhi,Maharashtra,India,Wholesale,2021-10-20
CUST04858,Yash Singh,Male,19,Surat,Gujarat,India,Retail,2020-11-09
CUST04859,Aditya Desai,,30,Chennai,Gujarat,India,Retail,2025-01-14
CUST04860,Rohan Kapoor, male ,41,Ahmedabad,Tamil Nadu,India,Corporate,2023-07-24
CUST04861,Nidhi Shah, male ,38,Bangalore,Telangana,India,Wholesale,2025-01-03
CUST04862,Sneha Kapoor,FEMALE,26,Hyderabad,Maharashtra,India,Retail,2026-01-08
CUST04863,Diya Shah,Female,72,Ahmedabad,Gujarat,India,Wholesale,2024-10-25
CUST04864,Ananya Patel,FEMALE,55,Delhi,Telangana,India,Wholesale,2025-08-11
CUST04865,Dhruvi Desai,,28,Bangalore,Tamil Nadu,India,Wholesale,2025-09-08
CUST04866,Nidhi Shah,Female,31,Mumbai,Tamil Nadu,India,Wholesale,2024-11-03
CUST04867,Priya Patel,Female,34,Delhi,Delhi,India,Corporate,2024-05-28
CUST04868,Aarav Mehta,,50,Delhi,Karnataka,India,Retail,2023-10-25
CUST04869,Kavya Shah,Male,43,Bangalore,Telangana,India,Retail,2022-05-24
CUST04870,Ananya Mehta,Female,23,Pune,Tamil Nadu,India,Corporate,2020-04-08
CUST04871,Meera Singh,,42,Chennai,Tamil Nadu,India,Retail,2021-10-26
CUST04872,Rahul Shah,,50,Delhi,Maharashtra,India,Retail,2023-01-17
CUST04873,Arjun Joshi,Male,47,Bangalore,Karnataka,India,Wholesale,2023-09-13
CUST04874,Neha Agarwal,,54,Pune,Gujarat,India,Corporate,2022-11-16
CUST04875,Kavya Agarwal,,54,Surat,Tamil Nadu,India,Retail,2023-10-11
CUST04876,Yash Mehta,,64,Hyderabad,Telangana,India,Corporate,2020-01-18
