Customer_ID,Customer_Name,Age,Gender,City,Occupation,Income,Credit_Score,Customer_Tenure,Risk_Category,Online_Banking_Status
2873,Kelly Berg,27,Female,Mumbai,Doctor,910241.97,720,9,Low,Active
2874,Calvin Jones,55,Male,Mumbai,Manager,2896320.66,445,3,High,Inactive
2875,Leah Burgess,65,Male,Delhi,Engineer,2289137.54,808,10,High,Inactive
2876,Paul Davis,68,Male,Bangalore,Manager,1047990.98,775,8,Medium,Active
2877,Matthew Morales,21,Female,Mumbai,Business,2992065.59,363,14,High,Inactive
2878,William Rodriguez,43,Male,Chennai,Engineer,402058.22,796,11,High,Active
2879,Raymond Lopez,57,Male,Hyderabad,Doctor,837322.85,576,2,High,Inactive
2880,Lauren Sherman,21,Female,Delhi,Analyst,348386.6,820,1,High,Active
2881,Douglas Luna,53,Male,Hyderabad,Business,2150865.87,381,9,Medium,Inactive
2882,Todd Douglas,23,Female,Delhi,Engineer,1551061.81,677,4,Low,Active
2883,Deborah Williams,21,Female,Chennai,Doctor,1798820.27,827,10,Low,Active
2884,Michael Klein,31,Female,Mumbai,Manager,1492766.94,384,5,Low,Inactive
2885,James Wilson,42,Female,Mumbai,Engineer,2263446.51,563,12,High,Inactive
2886,Janet Huffman,63,Male,Hyderabad,Analyst,1735847.56,393,3,High,Active
2887,Ronald Diaz,55,Male,Delhi,Manager,1386512.84,520,15,High,Inactive
2888,Joe Eaton,63,Male,Hyderabad,Teacher,1337287.37,745,4,Medium,Active
2889,Zachary Thomas,57,Male,Ahmedabad,Teacher,2679482.2,770,11,Medium,Active
2890,Anthony Lewis,55,Female,Hyderabad,Business,2553075.65,730,11,Medium,Inactive
2891,Aaron Rubio,58,Female,Chennai,Business,1385989.22,327,13,High,Inactive
2892,Howard Carter,24,Male,Pune,Doctor,2855913.22,345,6,Low,Active
2893,Cindy Barr,47,Male,Chennai,Engineer,2804020.27,361,13,Low,Inactive
2894,Paula Thomas,57,Female,Kolkata,Teacher,1717556.18,801,8,High,Active
2895,Catherine Schneider,35,Female,Hyderabad,Analyst,2727927.96,307,8,High,Active
2896,Kimberly Roberts,28,Female,Ahmedabad,Doctor,2903025.49,556,3,Low,Active
2897,Brian Brown,18,Female,Kolkata,Analyst,1991945.13,780,14,Medium,Active
2898,James Sweeney,52,Male,Pune,Doctor,2207784.51,808,5,High,Inactive
2899,Allison Hall,38,Female,Ahmedabad,Teacher,1437043.39,625,7,Low,Active
2900,Zachary Ramirez,56,Male,Hyderabad,Business,479498.21,501,8,High,Inactive
2901,Anthony Thomas,56,Female,Pune,Business,2485526.28,455,10,Medium,Active
2902,Marcus Butler,20,Female,Bangalore,Teacher,1973761.61,801,12,High,Inactive
2903,Linda Burch,47,Female,Pune,Business,2168941.65,811,1,High,Inactive
2904,Elizabeth Gonzales,55,Female,Mumbai,Teacher,2928261.36,591,8,Medium,Active
2905,Shannon Avery,24,Male,Bangalore,Analyst,843505.9,555,4,Medium,Inactive
2906,Kaylee Baker,68,Female,Chennai,Doctor,961173.02,389,5,High,Inactive
2907,Nicholas Walsh,44,Male,Kolkata,Business,364900.14,811,12,High,Inactive
2908,William Perry,30,Female,Pune,Business,809422.61,757,9,Medium,Active
2909,Jason Soto,46,Female,Ahmedabad,Engineer,556571.61,438,7,Medium,Active
2910,Casey Nguyen,31,Female,Chennai,Engineer,2493924.13,598,12,Medium,Inactive
2911,Jeffrey Howard,61,Female,Delhi,Doctor,748705.42,568,10,High,Inactive
2912,Ashley Bradley,55,Male,Mumbai,Manager,1683916.49,379,8,Medium,Inactive
2913,John Gonzalez,33,Male,Bangalore,Teacher,2707424.9,727,11,High,Inactive
2914,James Reyes,26,Male,Hyderabad,Teacher,2859461.29,773,12,High,Active
2915,Rita Williams,58,Male,Chennai,Business,1410043.33,349,15,Low,Active
2916,Kayla Martinez,46,Female,Delhi,Doctor,1248420.12,354,6,High,Active
2917,Jeremy Rios,29,Female,Ahmedabad,Engineer,1537260.22,365,11,Low,Inactive
2918,Gina Hester,24,Male,Chennai,Manager,1481349.12,696,12,High,Inactive
2919,Melissa Thomas,57,Female,Bangalore,Manager,1581631.06,310,7,Low,Inactive
2920,Steven Stephens,29,Female,Bangalore,Analyst,1583262.6,443,7,High,Active
2921,Andrea Mata,70,Female,Kolkata,Doctor,936018.87,801,15,High,Active
2922,Michelle Adams,35,Male,Kolkata,Doctor,2783548.99,750,10,Low,Inactive
2923,Martha Smith,34,Male,Delhi,Engineer,2259790.78,442,5,Low,Active
2924,Brandy Jones,68,Male,Pune,Manager,2913067.89,460,5,Medium,Inactive
2925,Brian Valdez,20,Female,Mumbai,Doctor,2475831.06,490,2,Medium,Active
2926,Rachel Harrington,36,Male,Chennai,Analyst,2322710.39,305,7,High,Inactive
2927,Scott Rodriguez,25,Male,Delhi,Doctor,1725903.25,397,13,Low,Inactive
2928,Cathy Rodriguez,55,Male,Mumbai,Doctor,1185362.66,469,12,High,Active
2929,Daniel Weaver,48,Female,Pune,Engineer,1203135.23,577,7,Medium,Active
2930,Michelle Smith,43,Female,Chennai,Manager,2894929.67,580,3,Medium,Active
2931,Lisa Wade,59,Male,Bangalore,Business,2714795.96,392,8,Medium,Inactive
2932,Carolyn Webster,60,Male,Ahmedabad,Business,2624131.67,498,10,Low,Active
2933,Erin Murray,34,Male,Pune,Engineer,2865695.94,337,7,High,Active
2934,Lisa Weaver,29,Male,Kolkata,Doctor,2384024.72,811,7,Medium,Inactive
2935,Michael Stewart,57,Male,Bangalore,Analyst,2776893.89,642,1,Medium,Active
2936,Robert King,46,Male,Ahmedabad,Teacher,2213445.68,834,12,Medium,Active
2937,Amy Scott,23,Male,Mumbai,Business,1600401.8,512,12,Low,Active
2938,Tiffany Jones,28,Female,Kolkata,Engineer,2029228.04,536,10,Medium,Active
2939,Heather Murphy,55,Male,Ahmedabad,Doctor,795545.63,310,1,Low,Inactive
2940,Joshua Nash,48,Female,Pune,Engineer,1723323.39,705,13,Low,Active
2941,James Jones,59,Female,Kolkata,Business,622483.41,706,1,Medium,Inactive
2942,Gerald Pineda,49,Female,Delhi,Manager,2268690.12,718,13,Low,Active
2943,Lawrence Anderson,63,Female,Chennai,Doctor,1710244.02,364,7,Medium,Active
2944,Rachel Schmidt,54,Female,Pune,Business,1185700.73,464,10,Low,Inactive
2945,Earl Shea,61,Male,Delhi,Business,933793.97,351,14,Low,Inactive
2946,Lori Mckee,20,Male,Delhi,Engineer,982332.32,427,4,High,Active
2947,William Foster,58,Male,Pune,Business,368124.85,689,9,Low,Inactive
2948,Jennifer Brown,32,Male,Delhi,Engineer,2299605.75,820,13,High,Inactive
2949,Steve Lambert,50,Female,Mumbai,Manager,424328.14,536,14,High,Active
2950,Benjamin Acosta,62,Male,Bangalore,Business,1897495.93,507,2,Low,Active
2951,Brian Rivera,39,Female,Pune,Analyst,1069977.08,357,6,Low,Inactive
2952,Sara Gallagher,51,Male,Chennai,Business,1569777.46,772,3,High,Active
2953,Bradley Foster,53,Male,Hyderabad,Manager,1501492.25,597,5,Low,Active
2954,Tiffany Mclean,65,Male,Chennai,Teacher,252358.01,457,15,Low,Active
2955,Jennifer Schneider,28,Female,Bangalore,Doctor,257095.8,788,3,Low,Active
2956,John Thomas,43,Male,Kolkata,Business,2784383.57,649,15,Low,Inactive
2957,Julie Lester,46,Male,Ahmedabad,Business,451230.9,344,15,Medium,Active
2958,Michael Williams,20,Male,Bangalore,Manager,1159713.34,494,7,High,Inactive
2959,Kyle Collins,27,Male,Hyderabad,Analyst,1909350.24,400,6,High,Inactive
2960,Brett Cannon,49,Male,Kolkata,Manager,1842722.81,425,6,High,Inactive
2961,Rodney Warren,55,Female,Delhi,Manager,474506.0,632,7,Medium,Inactive
2962,Tamara Jackson,35,Male,Mumbai,Analyst,2690075.05,414,8,High,Active
2963,Monique Golden,19,Male,Kolkata,Doctor,453737.14,523,4,Medium,Inactive
2964,Patrick Horton,37,Male,Kolkata,Teacher,1720485.31,778,3,Medium,Active
2965,Carol Potter,51,Male,Hyderabad,Doctor,1633456.25,668,11,Medium,Active
2966,Sarah Alvarado,34,Male,Mumbai,Doctor,437424.45,403,7,Low,Active
2967,Anthony Chapman,45,Female,Delhi,Doctor,521836.37,720,8,Low,Active
2968,Brenda Singh,44,Male,Kolkata,Manager,1345648.91,679,10,Medium,Inactive
2969,Anthony Pratt,55,Female,Mumbai,Engineer,2531578.68,829,13,Medium,Inactive
2970,John Montgomery,38,Female,Ahmedabad,Manager,622866.97,508,11,Medium,Active
2971,Zachary York,70,Male,Kolkata,Manager,843503.06,467,14,High,Inactive
2972,Jessica James,55,Male,Chennai,Doctor,1819167.99,652,6,Low,Active
2973,Daniel Anderson,46,Female,Bangalore,Business,1005451.03,802,6,Medium,Inactive
2974,Abigail Brown,39,Male,Bangalore,Doctor,1922342.41,849,3,High,Inactive
2975,Daniel Hughes,38,Male,Hyderabad,Teacher,2989859.09,548,5,Medium,Inactive
2976,Derrick Fisher,52,Female,Hyderabad,Teacher,2301261.59,828,7,High,Active
2977,Erin Morris,60,Female,Ahmedabad,Manager,754567.5,543,13,High,Inactive
2978,Michael Wall,18,Male,Ahmedabad,Analyst,1089405.37,778,15,Low,Inactive
2979,Eric Keller,48,Female,Kolkata,Analyst,2809704.64,749,8,Low,Active
2980,Wanda Rodriguez,18,Male,Ahmedabad,Analyst,1739302.56,429,8,Medium,Active
2981,Jesse Little,59,Female,Mumbai,Teacher,1064112.11,618,4,High,Inactive
2982,Kyle Knapp,69,Female,Ahmedabad,Engineer,1873867.28,806,4,Medium,Active
2983,Timothy Taylor,46,Male,Pune,Doctor,1978262.17,635,12,High,Inactive
2984,Mrs. Jessica Gutierrez,46,Male,Hyderabad,Teacher,945629.9,423,7,High,Inactive
2985,Nicole Williams,25,Male,Hyderabad,Teacher,1232406.97,814,4,Low,Inactive
2986,Alexander Hughes,32,Male,Delhi,Engineer,2868829.95,705,5,Low,Active
2987,Richard Hill,23,Female,Hyderabad,Teacher,2831109.26,635,9,Low,Inactive
2988,Karen Knight,21,Female,Mumbai,Business,993287.76,848,6,Medium,Inactive
2989,Desiree Sherman,44,Female,Chennai,Manager,437606.79,690,10,Medium,Active
2990,Marc Wilson,44,Male,Chennai,Engineer,2086659.46,376,15,Low,Inactive
2991,Shaun Thomas,63,Male,Kolkata,Analyst,1066954.75,833,3,Medium,Active
2992,Rachel Peters,67,Female,Ahmedabad,Manager,1344853.29,398,15,Medium,Active
2993,Andrea Williams,58,Female,Pune,Engineer,1059108.69,626,10,High,Inactive
2994,Kimberly Peterson,24,Female,Ahmedabad,Business,975511.28,470,15,Medium,Active
2995,Danielle Williams,58,Female,Hyderabad,Engineer,2779838.16,303,2,High,Inactive
2996,Daniel Ortega,31,Female,Pune,Doctor,2598262.69,536,9,High,Inactive
2997,Andrew Phillips,69,Male,Hyderabad,Engineer,2242252.63,791,14,High,Inactive
2998,Rachel Contreras,43,Male,Chennai,Engineer,577534.58,694,3,High,Active
2999,Tracie Clarke,68,Male,Hyderabad,Doctor,1236107.76,652,6,Low,Inactive
3000,Jesus Schaefer,27,Male,Chennai,Teacher,2126601.32,481,2,Medium,Inactive
3001,Alan Johnson,18,Female,Bangalore,Engineer,2985281.16,682,13,Medium,Inactive
3002,Krista Conrad,70,Female,Ahmedabad,Business,1448927.75,600,8,Low,Inactive
3003,April Rodriguez DVM,47,Female,Bangalore,Analyst,2333702.43,569,12,Low,Active
3004,Andrew Paul,46,Male,Delhi,Manager,542510.84,583,1,Low,Active
3005,Debra Mendoza,43,Female,Ahmedabad,Manager,1476065.65,372,2,High,Active
3006,David Lawson,50,Male,Hyderabad,Teacher,301996.75,329,10,Medium,Active
3007,Lisa Simmons,53,Female,Mumbai,Analyst,437246.59,487,1,Low,Inactive
3008,David Deleon,59,Female,Mumbai,Manager,1571406.76,309,4,Low,Active
3009,Carlos Sanchez,42,Male,Mumbai,Analyst,2766558.6,349,3,Medium,Inactive
3010,Maria Snow,45,Male,Delhi,Business,1167734.64,736,6,High,Inactive
3011,Nicholas Wells,36,Female,Delhi,Doctor,2008069.04,754,14,Low,Active
3012,John Martin,46,Male,Bangalore,Business,1735583.07,310,12,High,Inactive
3013,Anthony Nguyen,53,Male,Pune,Analyst,855751.07,406,8,High,Active
3014,Sarah Lee,46,Female,Pune,Engineer,1345213.21,828,12,High,Inactive
3015,Steven Perez Jr.,65,Female,Kolkata,Business,2933849.74,525,7,Medium,Active
3016,Michael Martin,24,Female,Chennai,Teacher,2004557.45,486,8,High,Inactive
3017,Alexis Cervantes,45,Male,Ahmedabad,Teacher,510287.33,311,4,High,Inactive
3018,Matthew Fisher DDS,40,Female,Delhi,Doctor,1006453.73,652,10,Medium,Inactive
3019,Holly Fowler,39,Male,Ahmedabad,Doctor,2578628.03,742,5,High,Active
3020,Rita Foster,19,Female,Delhi,Business,1034913.41,544,15,Low,Inactive
3021,Kimberly Brooks,37,Male,Mumbai,Business,814627.9,689,2,Medium,Active
3022,Justin Hughes,39,Male,Hyderabad,Manager,351454.26,734,14,Medium,Inactive
3023,Michael Nelson,45,Male,Kolkata,Analyst,2160386.22,792,8,Low,Active
3024,Sheila Lindsey,24,Male,Bangalore,Manager,2283014.9,809,14,Medium,Inactive
3025,Julia Vega,69,Female,Mumbai,Manager,2241807.03,642,12,High,Active
3026,Lauren Singleton,43,Male,Ahmedabad,Business,2079511.3,579,13,Medium,Inactive
3027,Kenneth Kemp,65,Male,Kolkata,Teacher,2949442.11,688,9,Low,Active
3028,Kelly Woods,22,Female,Bangalore,Teacher,1973933.66,318,11,Low,Inactive
3029,Ruth Brown,69,Female,Ahmedabad,Teacher,503674.17,763,10,Low,Inactive
3030,Christopher Adkins,33,Female,Hyderabad,Business,549916.4,444,5,High,Inactive
3031,Margaret Marsh,20,Female,Mumbai,Business,1108839.07,323,14,Medium,Active
3032,Wayne Hall,66,Female,Bangalore,Business,647485.05,836,9,High,Inactive
3033,Dustin Mitchell,52,Female,Ahmedabad,Analyst,562814.44,489,10,Low,Inactive
3034,Kaitlin Powell,30,Female,Pune,Doctor,1444138.67,572,8,High,Inactive
3035,Danielle Nunez,36,Female,Delhi,Manager,1483594.97,382,1,High,Active
3036,Travis White,59,Male,Hyderabad,Teacher,1419192.81,746,7,High,Inactive
3037,David Frazier,67,Female,Bangalore,Teacher,1780062.15,541,15,Medium,Active
3038,Charles Lopez,39,Female,Kolkata,Analyst,935842.35,446,14,Low,Inactive
3039,Stephanie Kelly,35,Female,Pune,Engineer,2724902.93,848,4,High,Active
3040,Blake Richardson,45,Female,Kolkata,Teacher,1953747.48,490,11,High,Active
3041,Taylor Smith,27,Male,Chennai,Doctor,820427.67,708,10,Low,Inactive
3042,Gabriel Williams,25,Female,Kolkata,Teacher,2646166.53,491,12,Low,Active
3043,Richard West,49,Male,Mumbai,Doctor,2459876.08,351,10,Medium,Active
3044,Kristine Price,57,Female,Kolkata,Manager,1437440.62,788,8,Medium,Active
3045,Michelle Moss,45,Female,Ahmedabad,Manager,1046890.67,304,6,High,Active
3046,Cheryl Santos,49,Male,Kolkata,Engineer,1873971.0,331,14,Low,Active
3047,Debra Richardson,51,Female,Pune,Manager,1753371.47,419,8,Low,Inactive
3048,Linda Leblanc,51,Male,Pune,Analyst,2661470.26,766,4,High,Active
3049,Steven Calderon,19,Female,Mumbai,Manager,2921012.49,672,11,Low,Inactive
3050,Jennifer Wright,59,Female,Kolkata,Teacher,1007215.12,622,9,Medium,Active
3051,George Bryant,60,Male,Bangalore,Business,2067309.52,312,12,High,Inactive
3052,Christina Fleming,66,Female,Kolkata,Doctor,1046644.6,416,10,Medium,Active
3053,Justin Reid,41,Female,Ahmedabad,Analyst,1444345.42,339,10,Low,Inactive
3054,Roger Brooks,18,Female,Delhi,Doctor,827872.16,813,12,High,Inactive
3055,Elizabeth Greene,36,Female,Mumbai,Teacher,2105273.48,380,12,Medium,Inactive
3056,Amber Estrada,26,Male,Delhi,Engineer,504600.35,652,13,High,Active
3057,Mary Burns,28,Male,Kolkata,Doctor,974995.91,679,7,High,Active
3058,Jeffrey Lopez,18,Female,Mumbai,Analyst,958709.25,816,7,High,Active
3059,Shane Kelley,56,Female,Delhi,Business,2181602.95,451,5,Low,Active
3060,Nicole Mills,24,Female,Chennai,Teacher,1467339.86,618,1,High,Active
3061,Donna Barnes,23,Female,Ahmedabad,Teacher,2371352.43,516,5,Low,Active
3062,Amanda Powell,37,Male,Pune,Business,381372.42,819,15,Low,Inactive
3063,Nancy Harmon,19,Female,Mumbai,Doctor,2728313.58,520,15,Low,Inactive
3064,Christopher Bauer,26,Male,Chennai,Manager,2338223.03,831,9,Low,Inactive
3065,Bryan Garcia,25,Female,Pune,Teacher,2785844.04,417,13,Medium,Active
3066,Jessica Clarke,30,Female,Delhi,Business,2725537.55,582,3,High,Inactive
3067,Joanne Bowers,32,Male,Bangalore,Teacher,545299.55,632,10,Low,Active
3068,Paige Chavez,69,Male,Bangalore,Manager,1843046.18,353,10,Medium,Active
3069,Jennifer Vargas,19,Male,Bangalore,Engineer,576610.46,381,5,Low,Inactive
3070,David Johnson,46,Male,Bangalore,Manager,1797530.75,812,3,High,Inactive
3071,Adam Mata,20,Male,Kolkata,Manager,1728345.22,825,3,Medium,Active
3072,Michelle Barrett,52,Male,Delhi,Analyst,780012.38,322,1,High,Inactive
3073,Jeremy Ross,32,Male,Hyderabad,Analyst,837363.23,847,3,High,Active
3074,Keith Anderson,27,Male,Bangalore,Manager,2523205.16,752,2,Medium,Active
3075,Dawn Ford,58,Female,Chennai,Business,978998.74,671,13,Medium,Inactive
3076,Amanda Rogers,39,Female,Chennai,Engineer,477498.03,459,3,High,Inactive
3077,Linda Knight,40,Male,Mumbai,Teacher,2222639.94,705,15,Medium,Active
3078,Deanna Conner,40,Male,Chennai,Doctor,400734.45,522,3,Medium,Active
3079,Jason Howard,47,Male,Chennai,Business,692981.82,545,7,Low,Active
3080,Julia Evans,68,Female,Pune,Doctor,2682979.7,517,12,Medium,Inactive
3081,Robert Nelson,52,Female,Chennai,Analyst,2061120.86,611,4,Low,Active
3082,Deborah Nolan,50,Female,Chennai,Business,1586345.24,690,13,High,Active
3083,Deanna Mitchell,18,Male,Mumbai,Engineer,1039866.67,771,2,Medium,Active
3084,Mrs. Jillian Rodriguez MD,55,Female,Ahmedabad,Doctor,1949588.35,332,12,Low,Inactive
3085,Michelle Bowers,56,Male,Ahmedabad,Doctor,430939.86,523,1,High,Active
3086,Courtney Gould,36,Female,Chennai,Analyst,2264174.47,420,8,Low,Inactive
3087,Erica Hart,33,Male,Kolkata,Analyst,1136957.81,641,12,Low,Active
3088,Vickie Hartman,63,Male,Delhi,Doctor,350093.81,850,13,Medium,Active
3089,Jon Warren,56,Female,Kolkata,Teacher,1603086.86,744,1,Medium,Active
3090,Jennifer Wang,62,Male,Kolkata,Doctor,319156.06,700,13,Low,Inactive
3091,Randy Martinez,35,Female,Chennai,Engineer,1515879.89,479,2,High,Inactive
3092,Nathaniel Ashley,39,Female,Chennai,Business,1553784.37,485,3,Medium,Active
3093,Carolyn Bailey DDS,51,Male,Hyderabad,Doctor,2795651.94,603,8,High,Active
3094,Thomas Cain,58,Male,Mumbai,Engineer,2195840.94,550,12,Medium,Active
3095,James Gill,31,Male,Ahmedabad,Engineer,1648758.94,395,6,Low,Active
3096,Brian Lopez,34,Male,Pune,Analyst,527958.22,739,11,High,Active
3097,Jeffrey Moore,49,Male,Pune,Analyst,2286398.9,508,12,Low,Active
3098,Brittany Coffey,66,Male,Delhi,Doctor,2352505.66,818,14,Low,Active
3099,Cynthia Bond,21,Female,Kolkata,Analyst,859142.3,612,2,High,Active
3100,Jeffrey Stephens,25,Female,Delhi,Doctor,2351838.14,739,5,Low,Inactive
3101,Tracy Simpson,60,Male,Pune,Analyst,281370.02,592,4,High,Active
3102,Yolanda Johnson MD,65,Female,Kolkata,Teacher,2664769.43,332,14,High,Inactive
3103,Michael Little,60,Female,Delhi,Engineer,825753.63,465,5,High,Inactive
3104,Becky Gay,53,Male,Hyderabad,Business,1105649.39,832,15,Low,Active
3105,Ellen Rose,21,Male,Bangalore,Teacher,1747895.16,527,2,High,Active
3106,Phyllis Bailey,68,Female,Delhi,Business,1752217.08,519,15,High,Active
3107,Ian Hall,20,Male,Delhi,Manager,1418528.52,836,1,Low,Active
3108,Ana Hansen,18,Female,Mumbai,Business,583310.56,439,10,Low,Inactive
3109,Gregory Daniels,66,Female,Chennai,Business,314590.92,678,3,Low,Active
3110,Joseph Douglas,18,Female,Mumbai,Manager,2026836.22,318,15,Medium,Inactive
3111,Martha Walker,19,Male,Hyderabad,Business,1927858.56,709,11,Medium,Inactive
3112,Jesse Hanson,51,Male,Pune,Teacher,824257.12,785,11,High,Inactive
3113,Anthony Anderson,66,Male,Ahmedabad,Analyst,527951.21,849,2,Low,Inactive
3114,Kelly Callahan,44,Female,Hyderabad,Analyst,310997.09,580,9,Medium,Active
3115,Daniel Baldwin,38,Female,Chennai,Business,1423222.85,448,14,Medium,Inactive
3116,Samantha Irwin,54,Male,Hyderabad,Teacher,1919202.79,485,15,Low,Inactive
3117,Zoe Martinez,68,Male,Pune,Analyst,2981740.14,315,3,Low,Inactive
3118,Todd Wright,55,Male,Kolkata,Business,2065255.96,378,13,High,Inactive
3119,Michelle Howard,25,Male,Kolkata,Analyst,1214345.47,443,11,Low,Active
3120,Andrew Paul,31,Male,Pune,Doctor,1525431.93,457,1,Medium,Inactive
3121,Steven Black,21,Male,Hyderabad,Analyst,2781242.54,522,6,Low,Active
3122,Pamela Oconnor,34,Male,Ahmedabad,Engineer,2849521.33,773,13,High,Active
3123,James Ellis,51,Male,Kolkata,Business,1849460.78,840,2,Low,Inactive
3124,Isaac Tucker,23,Male,Bangalore,Business,325910.46,411,3,Medium,Inactive
3125,Michael Mendoza,67,Female,Bangalore,Business,983310.18,328,14,Low,Inactive
3126,Patrick Camacho,62,Male,Delhi,Business,1375281.79,312,11,Low,Active
3127,Jill Garrett,59,Male,Mumbai,Business,463442.19,638,10,Medium,Inactive
3128,Vincent Sanchez,22,Female,Kolkata,Business,1674248.94,593,4,Medium,Inactive
3129,Lisa Gibson,33,Female,Delhi,Business,2818948.94,575,5,Low,Inactive
3130,Sharon Baker,31,Male,Delhi,Business,1450049.51,492,3,Medium,Inactive
3131,Corey Reed,32,Male,Hyderabad,Teacher,1448797.78,301,3,High,Active
3132,James Lopez,43,Female,Hyderabad,Doctor,479855.67,767,2,Medium,Active
3133,Jamie Scott,33,Male,Hyderabad,Doctor,883692.92,809,5,Low,Active
3134,Joseph Gutierrez,65,Female,Chennai,Business,1998213.71,366,7,High,Inactive
3135,Crystal Gay,29,Male,Mumbai,Business,623530.63,848,14,Low,Inactive
3136,Ronald Elliott,28,Male,Bangalore,Analyst,2710292.78,804,1,Low,Active
3137,Emily Cunningham,33,Male,Ahmedabad,Engineer,1065869.92,602,10,High,Active
3138,Troy English,37,Female,Hyderabad,Business,2263278.53,380,8,Low,Active
3139,Eric Davis,49,Female,Delhi,Teacher,1763187.42,643,8,Low,Inactive
3140,Steven Adams,68,Male,Hyderabad,Teacher,380434.71,808,7,High,Inactive
3141,Sarah Morgan,59,Female,Pune,Business,1015184.66,736,12,High,Inactive
3142,Angela Perry,48,Female,Ahmedabad,Analyst,930211.45,357,11,Medium,Inactive
3143,Deborah Robinson,51,Male,Ahmedabad,Business,2785202.67,772,13,High,Inactive
3144,Christopher Walsh,49,Male,Ahmedabad,Doctor,2120068.22,693,11,High,Active
3145,Alexis Stewart,57,Female,Ahmedabad,Analyst,2691302.88,538,7,Low,Inactive
3146,Charles Smith,68,Female,Hyderabad,Doctor,2378503.68,360,12,Low,Inactive
3147,Brittany Reed MD,48,Female,Ahmedabad,Business,1254284.98,835,5,Medium,Inactive
3148,Ian Ramirez,23,Male,Delhi,Manager,956097.41,528,6,High,Active
3149,Melanie Barker,57,Male,Ahmedabad,Engineer,2405957.96,473,3,High,Active
3150,Jessica Edwards,38,Male,Mumbai,Engineer,1857167.59,795,11,High,Inactive
3151,Timothy Hubbard,26,Female,Ahmedabad,Doctor,2524149.38,569,14,Low,Active
3152,Mallory Lopez,36,Male,Delhi,Doctor,1369490.4,810,7,Low,Inactive
3153,Philip Nelson,30,Male,Hyderabad,Engineer,1169143.25,481,8,Low,Active
3154,Tyler Black Jr.,18,Female,Delhi,Manager,1752098.39,381,7,Medium,Inactive
3155,Brian Lozano,26,Male,Chennai,Engineer,2553831.28,707,11,Low,Active
3156,Melissa Jackson,27,Male,Kolkata,Doctor,1773093.5,460,3,High,Inactive
3157,Hayley Gonzalez,48,Female,Hyderabad,Doctor,1136606.54,583,5,Low,Inactive
3158,Kristy Morris,67,Male,Hyderabad,Manager,1057220.55,405,4,High,Inactive
3159,Michelle Bush,58,Female,Delhi,Doctor,1714958.33,742,15,Medium,Inactive
3160,Christina Macdonald,64,Male,Hyderabad,Teacher,2435617.39,414,4,High,Inactive
3161,Anthony Stephenson,63,Male,Chennai,Doctor,668061.16,405,1,High,Inactive
3162,Dennis Ray,59,Male,Hyderabad,Manager,1891843.99,460,14,High,Active
3163,Lisa Williams,69,Female,Kolkata,Analyst,1597900.91,629,13,Medium,Inactive
3164,Eric Russell PhD,63,Female,Delhi,Analyst,600013.19,373,11,High,Inactive
3165,Shawn White,56,Male,Pune,Analyst,795293.63,387,6,High,Inactive
3166,Jennifer Mcfarland,46,Male,Mumbai,Analyst,1911691.39,592,12,Low,Active
3167,Nathan Jackson DDS,51,Female,Kolkata,Engineer,2263873.64,618,9,Medium,Inactive
3168,Michael Allen,39,Male,Hyderabad,Doctor,1009977.5,356,7,Medium,Inactive
3169,Joseph Matthews,41,Male,Chennai,Manager,2761378.54,559,6,Low,Active
3170,Jerry Garcia,24,Male,Ahmedabad,Engineer,1131435.97,742,12,Low,Active
3171,Monique Jones,59,Female,Ahmedabad,Manager,985072.43,798,12,Medium,Active
3172,Tabitha Petty,62,Female,Pune,Teacher,1619621.39,496,15,High,Active
3173,Bruce Oliver,48,Male,Chennai,Business,1142304.18,847,4,High,Inactive
3174,Wanda Fisher,22,Female,Mumbai,Teacher,2251279.62,611,15,Low,Inactive
3175,Sara Wilkerson,53,Male,Pune,Teacher,1362869.82,434,13,Low,Inactive
3176,Tracy Lara,26,Male,Delhi,Engineer,2769577.56,505,14,Low,Inactive
3177,William Dunn,35,Male,Mumbai,Business,1890031.32,597,12,Medium,Inactive
3178,Robert Shea,27,Female,Ahmedabad,Analyst,1726669.72,568,11,High,Inactive
3179,Michelle Miller,66,Male,Hyderabad,Analyst,982168.78,570,11,Low,Inactive
3180,Randy Bass,22,Male,Ahmedabad,Manager,364841.33,451,11,Low,Inactive
3181,Hannah Garcia,25,Male,Ahmedabad,Doctor,2693602.75,812,1,High,Active
3182,Lisa Baker,36,Female,Chennai,Teacher,2977980.35,646,15,Medium,Active
3183,Keith Johns,41,Female,Pune,Engineer,1371496.29,356,10,Medium,Inactive
3184,Donald Morgan,50,Female,Ahmedabad,Doctor,754066.2,630,5,Medium,Active
3185,Terry Reed,25,Male,Hyderabad,Analyst,2176636.54,537,5,High,Active
3186,Lauren Garcia,36,Female,Delhi,Doctor,727754.42,687,12,Low,Inactive
3187,Melinda Pineda,53,Female,Pune,Manager,1368745.69,849,11,High,Inactive
3188,James Gill,52,Female,Mumbai,Manager,1586864.88,374,4,High,Inactive
3189,Douglas Jacobs,19,Male,Hyderabad,Manager,940487.05,420,5,Low,Active
3190,Michelle Baldwin,58,Male,Delhi,Manager,2433555.05,305,11,Low,Active
3191,Jennifer Richards,23,Female,Bangalore,Teacher,1772668.49,432,8,High,Active
3192,Kristine Allen,30,Male,Ahmedabad,Teacher,2085095.61,762,10,High,Inactive
